date,state,positive,negative,recovered,dateModified,checkTimeEt,death,dateChecked,total,totalTestResults,totalTestResultsIncrease,Total - TotalTestResults
20200517,RI,12674.0,99876.0,972.0,2020-05-17T12:00:00Z,05/17 08:00,499.0,2020-05-17T12:00:00Z,112550,112550,4070,0
20200518,RI,12795.0,102589.0,1012.0,2020-05-18T12:00:00Z,05/18 08:00,506.0,2020-05-18T12:00:00Z,115384,115384,2834,0
20200519,RI,12951.0,104295.0,1023.0,2020-05-19T12:00:00Z,05/19 08:00,532.0,2020-05-19T12:00:00Z,117246,117246,1862,0
20200520,RI,13356.0,107172.0,1030.0,2020-05-20T12:00:00Z,05/20 08:00,538.0,2020-05-20T12:00:00Z,120528,120528,3282,0
20200521,RI,13571.0,109796.0,1047.0,2020-05-21T12:00:00Z,05/21 08:00,556.0,2020-05-21T12:00:00Z,123367,123367,2839,0
20200522,RI,13736.0,113403.0,1084.0,2020-05-22T00:00:00Z,05/21 20:00,579.0,2020-05-22T00:00:00Z,127139,127139,3772,0
20200523,RI,13952.0,116180.0,1106.0,2020-05-23T00:00:00Z,05/22 20:00,597.0,2020-05-23T00:00:00Z,130132,130132,2993,0
20200524,RI,14065.0,118636.0,1119.0,2020-05-24T12:00:00Z,05/24 08:00,608.0,2020-05-24T12:00:00Z,132701,132701,2569,0
20200525,RI,14065.0,118636.0,1119.0,2020-05-24T12:00:00Z,05/24 08:00,608.0,2020-05-24T12:00:00Z,132701,132701,0,0
20200526,RI,14210.0,121153.0,1158.0,2020-05-26T12:00:00Z,05/26 08:00,634.0,2020-05-26T12:00:00Z,135363,135363,2662,0
20200527,RI,14353.0,124030.0,1175.0,2020-05-27T00:00:00Z,05/26 20:00,655.0,2020-05-27T00:00:00Z,138383,138383,3020,0
20200528,RI,14494.0,125871.0,1186.0,2020-05-28T12:00:00Z,05/28 08:00,677.0,2020-05-28T12:00:00Z,140365,140365,1982,0
20200529,RI,14635.0,131720.0,1206.0,2020-05-29T12:00:00Z,05/29 08:00,693.0,2020-05-29T12:00:00Z,146355,146355,5990,0
20200530,RI,14819.0,135498.0,1225.0,2020-05-30T12:00:00Z,05/30 08:00,711.0,2020-05-30T12:00:00Z,150317,150317,3962,0
20200531,RI,14928.0,139565.0,1252.0,2020-05-31T12:00:00Z,05/31 08:00,718.0,2020-05-31T12:00:00Z,154493,154493,4176,0
20200601,RI,14991.0,141844.0,1281.0,2020-06-01T12:00:00Z,06/01 08:00,720.0,2020-06-01T12:00:00Z,156835,156835,2342,0
20200602,RI,15112.0,144448.0,1302.0,2020-06-02T12:00:00Z,06/02 08:00,732.0,2020-06-02T12:00:00Z,159560,159560,2725,0
20200603,RI,15219.0,147321.0,1311.0,2020-06-03T12:00:00Z,06/03 08:00,742.0,2020-06-03T12:00:00Z,162540,162540,2980,0
20200604,RI,15325.0,150598.0,1326.0,2020-06-04T12:00:00Z,06/04 08:00,756.0,2020-06-04T12:00:00Z,165923,165923,3383,0
20200605,RI,15441.0,155298.0,1336.0,2020-06-05T12:00:00Z,06/05 08:00,772.0,2020-06-05T12:00:00Z,170739,170739,4816,0
20200606,RI,15441.0,155298.0,1336.0,2020-06-05T12:00:00Z,06/05 08:00,772.0,2020-06-05T12:00:00Z,170739,170739,0,0
20200607,RI,15441.0,155298.0,1336.0,2020-06-05T12:00:00Z,06/05 08:00,772.0,2020-06-05T12:00:00Z,170739,170739,0,0
20200608,RI,15642.0,163527.0,1390.0,2020-06-08T12:00:00Z,06/08 08:00,799.0,2020-06-08T12:00:00Z,179169,179169,8430,0
20200609,RI,15691.0,165196.0,1398.0,2020-06-09T12:00:00Z,06/09 08:00,808.0,2020-06-09T12:00:00Z,180887,180887,1718,0
20200610,RI,15756.0,167866.0,1406.0,2020-06-10T12:00:00Z,06/10 08:00,812.0,2020-06-10T12:00:00Z,183622,183622,2735,0
20200611,RI,15862.0,171941.0,1419.0,2020-06-11T12:00:00Z,06/11 08:00,823.0,2020-06-11T12:00:00Z,187803,187803,4181,0
20200612,RI,15947.0,175571.0,1435.0,2020-06-12T12:00:00Z,06/12 08:00,833.0,2020-06-12T12:00:00Z,191518,191518,3715,0
20200613,RI,15947.0,175571.0,1435.0,2020-06-12T12:00:00Z,06/12 08:00,833.0,2020-06-12T12:00:00Z,191518,191518,0,0
20200614,RI,15947.0,175571.0,1435.0,2020-06-12T12:00:00Z,06/12 08:00,833.0,2020-06-12T12:00:00Z,191518,191518,0,0
20200615,RI,16093.0,184352.0,1474.0,2020-06-15T12:00:00Z,06/15 08:00,851.0,2020-06-15T12:00:00Z,200445,200445,8927,0
20200616,RI,16164.0,187454.0,1479.0,2020-06-16T12:00:00Z,06/16 08:00,865.0,2020-06-16T12:00:00Z,203618,203618,3173,0
20200617,RI,16213.0,190257.0,1489.0,2020-06-17T12:00:00Z,06/17 08:00,876.0,2020-06-17T12:00:00Z,206470,206470,2852,0
20200618,RI,16269.0,195324.0,1502.0,2020-06-18T12:00:00Z,06/18 08:00,885.0,2020-06-18T12:00:00Z,211593,211593,5123,0
20200619,RI,16337.0,198252.0,1515.0,2020-06-19T12:00:00Z,06/19 08:00,894.0,2020-06-19T12:00:00Z,214589,214589,2996,0
20200620,RI,16337.0,198252.0,1515.0,2020-06-19T12:00:00Z,06/19 08:00,894.0,2020-06-19T12:00:00Z,214589,214589,0,0
20200621,RI,16337.0,198252.0,1515.0,2020-06-19T12:00:00Z,06/19 08:00,894.0,2020-06-19T12:00:00Z,214589,214589,0,0
20200622,RI,16459.0,202209.0,1554.0,2020-06-22T12:00:00Z,06/22 08:00,903.0,2020-06-22T12:00:00Z,218668,218668,4079,0
20200623,RI,16533.0,205630.0,1562.0,2020-06-23T12:00:00Z,06/23 08:00,906.0,2020-06-23T12:00:00Z,222163,222163,3495,0
20200624,RI,16606.0,208387.0,1573.0,2020-06-24T12:00:00Z,06/24 08:00,912.0,2020-06-24T12:00:00Z,224993,224993,2830,0
20200625,RI,16640.0,211500.0,1588.0,2020-06-25T12:00:00Z,06/25 08:00,920.0,2020-06-25T12:00:00Z,228140,228140,3147,0
20200626,RI,16661.0,213847.0,1600.0,2020-06-26T12:00:00Z,06/26 08:00,927.0,2020-06-26T12:00:00Z,230508,230508,2368,0
20200627,RI,16661.0,213847.0,1600.0,2020-06-26T12:00:00Z,06/26 08:00,927.0,2020-06-26T12:00:00Z,230508,230508,0,0
20200628,RI,16661.0,213847.0,1600.0,2020-06-26T12:00:00Z,06/26 08:00,927.0,2020-06-26T12:00:00Z,230508,230508,0,0
20200629,RI,16764.0,221756.0,1627.0,2020-06-29T12:00:00Z,06/29 08:00,946.0,2020-06-29T12:00:00Z,238520,238520,8012,0
20200630,RI,16813.0,225469.0,1631.0,2020-06-30T12:00:00Z,06/30 08:00,950.0,2020-06-30T12:00:00Z,242282,242282,3762,0
20200304,SC,0.0,5.0,,,,,,5,5,0,0
20200305,SC,0.0,5.0,,,,,,5,5,0,0
20200306,SC,0.0,5.0,,,,,,5,5,0,0
20200307,SC,2.0,8.0,,,,,,10,10,5,0
20200308,SC,2.0,8.0,,,,,,10,10,0,0
20200309,SC,7.0,24.0,,,,,,31,31,21,0
20200310,SC,7.0,24.0,,,,,,31,31,0,0
20200311,SC,9.0,32.0,,,,,,41,41,10,0
20200312,SC,10.0,48.0,,2020-03-11T17:12:00Z,03/11 13:12,,2020-03-11T17:12:00Z,58,58,17,0
20200313,SC,12.0,75.0,,2020-03-12T16:05:00Z,03/12 12:05,,2020-03-12T16:05:00Z,87,87,29,0
20200314,SC,13.0,110.0,,2020-03-13T17:47:00Z,03/13 13:47,,2020-03-13T17:47:00Z,123,123,36,0
20200315,SC,19.0,154.0,,2020-03-14T16:18:00Z,03/14 12:18,,2020-03-14T16:18:00Z,173,173,50,0
20200316,SC,28.0,235.0,,2020-03-16T15:24:00Z,03/16 11:24,1.0,2020-03-16T15:24:00Z,263,263,90,0
20200317,SC,33.0,311.0,,2020-03-17T12:02:00Z,03/17 08:02,1.0,2020-03-17T12:02:00Z,344,344,81,0
20200318,SC,60.0,583.0,,2020-03-18T16:00:00Z,03/18 12:00,1.0,2020-03-18T16:00:00Z,643,643,299,0
20200319,SC,60.0,583.0,,2020-03-18T16:00:00Z,03/18 12:00,1.0,2020-03-18T16:00:00Z,643,643,0,0
20200320,SC,81.0,833.0,,2020-03-19T17:10:00Z,03/19 13:10,1.0,2020-03-19T17:10:00Z,914,914,271,0
20200321,SC,152.0,1255.0,,2020-03-20T16:45:00Z,03/20 12:45,1.0,2020-03-20T16:45:00Z,1407,1407,493,0
20200322,SC,195.0,1466.0,,2020-03-22T15:40:00Z,03/22 11:40,3.0,2020-03-22T15:40:00Z,1661,1661,254,0
20200323,SC,298.0,1466.0,,2020-03-23T16:35:00Z,03/23 12:35,5.0,2020-03-23T16:35:00Z,1764,1764,103,0
20200324,SC,298.0,2012.0,,2020-03-23T16:35:00Z,03/23 12:35,5.0,2020-03-23T16:35:00Z,2310,2310,546,0
20200325,SC,424.0,2303.0,,2020-03-24T19:30:00Z,03/24 15:30,7.0,2020-03-24T19:30:00Z,2727,2727,417,0
20200326,SC,456.0,2307.0,,2020-03-26T11:00:00Z,03/26 07:00,9.0,2020-03-26T11:00:00Z,2763,2763,36,0
20200327,SC,456.0,2307.0,,2020-03-26T16:35:00Z,03/26 12:35,9.0,2020-03-26T16:35:00Z,2763,2763,0,0
20200328,SC,539.0,2408.0,,2020-03-27T16:32:00Z,03/27 12:32,13.0,2020-03-27T16:32:00Z,2947,2947,184,0
20200329,SC,774.0,3015.0,,2020-03-29T15:30:00Z,03/29 11:30,16.0,2020-03-29T15:30:00Z,3789,3789,842,0
20200330,SC,925.0,4160.0,,2020-03-30T16:00:00Z,03/30 12:00,18.0,2020-03-30T16:00:00Z,5085,5085,1296,0
20200331,SC,1083.0,4616.0,,2020-03-31T16:31:00Z,03/31 12:31,22.0,2020-03-31T16:31:00Z,5699,5699,614,0
20200401,SC,1293.0,5033.0,,2020-04-01T15:55:00Z,04/01 11:55,26.0,2020-04-01T15:55:00Z,6326,6326,627,0
20200402,SC,1554.0,5441.0,,2020-04-02T16:04:00Z,04/02 12:04,31.0,2020-04-02T16:04:00Z,6995,6995,669,0
20200403,SC,1554.0,5441.0,,2020-04-02T16:04:00Z,04/02 12:04,31.0,2020-04-02T16:04:00Z,6995,6995,0,0
20200404,SC,1917.0,16397.0,,2020-04-04T15:54:00Z,04/04 11:54,40.0,2020-04-04T15:54:00Z,18314,18314,11319,0
20200405,SC,2049.0,16927.0,,2020-04-05T15:30:00Z,04/05 11:30,44.0,2020-04-05T15:30:00Z,18976,18976,662,0
20200406,SC,2049.0,16927.0,,2020-04-05T15:30:00Z,04/05 11:30,44.0,2020-04-05T15:30:00Z,18976,18976,0,0
20200407,SC,2417.0,21263.0,,2020-04-07T16:02:00Z,04/07 12:02,51.0,2020-04-07T16:02:00Z,23680,23680,4704,0
20200408,SC,2552.0,22082.0,,2020-04-08T15:30:00Z,04/08 11:30,63.0,2020-04-08T15:30:00Z,24634,24634,954,0
20200409,SC,2792.0,24575.0,,2020-04-09T16:08:00Z,04/09 12:08,67.0,2020-04-09T16:08:00Z,27367,27367,2733,0
20200410,SC,3065.0,25118.0,,2020-04-10T15:49:00Z,04/10 11:49,72.0,2020-04-10T15:49:00Z,28183,28183,816,0
20200411,SC,3207.0,26886.0,,2020-04-11T15:31:00Z,04/11 11:31,80.0,2020-04-11T15:31:00Z,30093,30093,1910,0
20200412,SC,3319.0,28106.0,,2020-04-12T15:30:00Z,04/12 11:30,82.0,2020-04-12T15:30:00Z,31425,31425,1332,0
20200413,SC,3319.0,28106.0,,2020-04-13T17:26:00Z,04/13 13:26,82.0,2020-04-13T17:26:00Z,31425,31425,0,0
20200414,SC,3553.0,30319.0,,2020-04-14T15:55:00Z,04/14 11:55,97.0,2020-04-14T15:55:00Z,33872,33872,2447,0
20200415,SC,3656.0,31077.0,,2020-04-15T14:55:00Z,04/15 10:55,107.0,2020-04-15T14:55:00Z,34733,34733,861,0
20200416,SC,3656.0,31077.0,,2020-04-16T17:06:00Z,04/16 13:06,107.0,2020-04-16T17:06:00Z,34733,34733,0,0
20200417,SC,3931.0,32353.0,,2020-04-17T16:48:00Z,04/17 12:48,109.0,2020-04-17T16:48:00Z,36284,36284,1551,0
20200418,SC,4246.0,34587.0,2633.0,2020-04-18T15:25:00Z,04/18 11:25,119.0,2020-04-18T15:25:00Z,38833,38833,2549,0
20200419,SC,4377.0,36103.0,2633.0,2020-04-19T15:30:00Z,04/19 11:30,120.0,2020-04-19T15:30:00Z,40480,40480,1647,0
20200420,SC,4377.0,36103.0,2063.0,2020-04-19T15:30:00Z,04/19 11:30,120.0,2020-04-19T15:30:00Z,40480,40480,0,0
20200421,SC,4439.0,36838.0,2063.0,2020-04-21T16:30:00Z,04/21 12:30,124.0,2020-04-21T16:30:00Z,41277,41277,797,0
20200422,SC,4761.0,38350.0,3317.0,2020-04-21T23:59:00Z,04/21 19:59,140.0,2020-04-21T23:59:00Z,43111,43111,1834,0
20200423,SC,4917.0,39546.0,3317.0,2020-04-22T23:59:00Z,04/22 19:59,150.0,2020-04-22T23:59:00Z,44463,44463,1352,0
20200424,SC,4917.0,39546.0,3317.0,2020-04-24T17:24:00Z,04/24 13:24,150.0,2020-04-24T17:24:00Z,44463,44463,0,0
20200425,SC,5253.0,43761.0,3701.0,2020-04-25T15:39:00Z,04/25 11:39,166.0,2020-04-25T15:39:00Z,49014,49014,4551,0
20200426,SC,5490.0,45271.0,3701.0,2020-04-26T15:30:00Z,04/26 11:30,174.0,2020-04-26T15:30:00Z,50761,50761,1747,0
20200427,SC,5490.0,45271.0,3701.0,2020-04-26T15:30:00Z,04/26 11:30,174.0,2020-04-26T15:30:00Z,50761,50761,0,0
20200428,SC,5613.0,46532.0,2830.0,2020-04-27T16:30:00Z,04/27 12:30,177.0,2020-04-27T16:30:00Z,52145,52145,1384,0
20200429,SC,5881.0,48336.0,3252.0,2020-04-29T15:30:00Z,04/29 11:30,203.0,2020-04-29T15:30:00Z,54217,54217,2072,0
20200430,SC,6095.0,50417.0,3252.0,2020-04-30T16:04:00Z,04/30 12:04,244.0,2020-04-30T16:04:00Z,56512,56512,2295,0
20200501,SC,6258.0,53121.0,3622.0,2020-05-01T16:00:00Z,05/01 12:00,256.0,2020-05-01T16:00:00Z,59379,59379,2867,0
20200502,SC,6489.0,55127.0,3622.0,2020-05-02T15:45:00Z,05/02 11:45,267.0,2020-05-02T15:45:00Z,61616,61616,2237,0
20200503,SC,6626.0,57562.0,3622.0,2020-05-03T15:30:00Z,05/03 11:30,275.0,2020-05-03T15:30:00Z,64188,64188,2572,0
20200504,SC,6626.0,57562.0,3622.0,2020-05-03T15:30:00Z,05/03 11:30,275.0,2020-05-03T15:30:00Z,64188,64188,0,0
20200505,SC,6757.0,61014.0,3622.0,2020-05-04T16:35:00Z,05/04 12:35,283.0,2020-05-04T16:35:00Z,67771,67771,3583,0
20200506,SC,6936.0,70546.0,3816.0,2020-05-06T16:20:00Z,05/06 12:20,305.0,2020-05-06T16:20:00Z,77482,77482,9711,0
20200507,SC,6936.0,70546.0,3816.0,2020-05-06T16:20:00Z,05/06 12:20,305.0,2020-05-06T16:20:00Z,77482,77482,0,0
20200508,SC,7142.0,66300.0,3816.0,2020-05-07T16:13:00Z,05/07 12:13,316.0,2020-05-07T16:13:00Z,73442,73442,-4040,0
20200509,SC,7531.0,73432.0,4120.0,2020-05-08T16:30:00Z,05/08 12:30,330.0,2020-05-08T16:30:00Z,80963,80963,7521,0
20200510,SC,7653.0,76804.0,4120.0,2020-05-10T16:30:00Z,05/10 12:30,331.0,2020-05-10T16:30:00Z,84457,84457,3494,0
20200511,SC,7653.0,76804.0,4120.0,2020-05-10T16:30:00Z,05/10 12:30,331.0,2020-05-10T16:30:00Z,84457,84457,0,0
20200512,SC,7927.0,85213.0,6817.0,2020-05-12T16:14:00Z,05/12 12:14,355.0,2020-05-12T16:14:00Z,93140,93140,8683,0
20200513,SC,7927.0,85213.0,6817.0,2020-05-12T16:14:00Z,05/12 12:14,355.0,2020-05-12T16:14:00Z,93140,93140,0,0
20200514,SC,8189.0,94346.0,4914.0,2020-05-14T15:34:00Z,05/14 11:34,371.0,2020-05-14T15:34:00Z,102535,102535,9395,0
20200515,SC,8407.0,101209.0,5076.0,2020-05-15T16:00:00Z,05/15 12:00,380.0,2020-05-15T16:00:00Z,109616,109616,7081,0
20200516,SC,8407.0,101209.0,5076.0,2020-05-15T16:00:00Z,05/15 12:00,380.0,2020-05-15T16:00:00Z,109616,109616,0,0
20200517,SC,8816.0,111670.0,5076.0,2020-05-16T17:25:00Z,05/16 13:25,380.0,2020-05-16T17:25:00Z,120486,120486,10870,0
20200518,SC,8942.0,122617.0,5076.0,2020-05-18T16:15:00Z,05/18 12:15,391.0,2020-05-18T16:15:00Z,131559,131559,11073,0
20200519,SC,9056.0,126007.0,5451.0,2020-05-19T16:00:00Z,05/19 12:00,399.0,2020-05-19T16:00:00Z,135063,135063,3504,0
20200520,SC,9056.0,126007.0,5451.0,2020-05-19T16:00:00Z,05/19 12:00,399.0,2020-05-19T16:00:00Z,135063,135063,0,0
20200521,SC,9175.0,129063.0,5451.0,2020-05-20T17:55:00Z,05/20 13:55,407.0,2020-05-20T17:55:00Z,138238,138238,3175,0
20200522,SC,9638.0,140385.0,5743.0,2020-05-22T16:00:00Z,05/22 12:00,419.0,2020-05-22T16:00:00Z,150023,150023,11785,0
20200523,SC,9895.0,149015.0,5743.0,2020-05-23T15:31:00Z,05/23 11:31,425.0,2020-05-23T15:31:00Z,158910,158910,8887,0
20200524,SC,10096.0,153851.0,5743.0,2020-05-24T15:33:00Z,05/24 11:33,435.0,2020-05-24T15:33:00Z,163947,163947,5037,0
20200525,SC,10178.0,155842.0,6063.0,2020-05-25T15:30:00Z,05/25 11:30,440.0,2020-05-25T15:30:00Z,166020,166020,2073,0
20200526,SC,10416.0,162318.0,6102.0,2020-05-26T16:18:00Z,05/26 12:18,446.0,2020-05-26T16:18:00Z,172734,172734,6714,0
20200527,SC,10623.0,165060.0,6102.0,2020-05-26T16:02:00Z,05/26 12:02,466.0,2020-05-26T16:02:00Z,175683,175683,2949,0
20200528,SC,10788.0,171461.0,6102.0,2020-05-27T16:00:00Z,05/27 12:00,470.0,2020-05-27T16:00:00Z,182249,182249,6566,0
20200529,SC,11131.0,177126.0,6459.0,2020-05-29T15:30:00Z,05/29 11:30,483.0,2020-05-29T15:30:00Z,188257,188257,6008,0
20200530,SC,11394.0,178125.0,6459.0,2020-05-29T15:30:00Z,05/29 11:30,487.0,2020-05-29T15:30:00Z,189519,189519,1262,0
20200531,SC,11861.0,188355.0,6459.0,2020-05-31T16:00:00Z,05/31 12:00,494.0,2020-05-31T16:00:00Z,200216,200216,10697,0
20200601,SC,12148.0,192540.0,6459.0,2020-06-01T15:10:00Z,06/01 11:10,500.0,2020-06-01T15:10:00Z,204688,204688,4472,0
20200602,SC,12415.0,206362.0,6976.0,2020-06-02T16:00:00Z,06/02 12:00,501.0,2020-06-02T16:00:00Z,218777,218777,14089,0
20200603,SC,12651.0,210274.0,6976.0,2020-06-03T15:45:00Z,06/03 11:45,518.0,2020-06-03T15:45:00Z,222925,222925,4148,0
20200604,SC,13005.0,217846.0,6976.0,2020-06-04T15:15:00Z,06/04 11:15,525.0,2020-06-04T15:15:00Z,230851,230851,7926,0
20200605,SC,13453.0,217846.0,7347.0,2020-06-05T00:00:00Z,06/04 20:00,538.0,2020-06-05T00:00:00Z,231299,231299,448,0
20200606,SC,13916.0,218828.0,7347.0,2020-06-05T00:00:00Z,06/04 20:00,545.0,2020-06-05T00:00:00Z,232744,232744,1445,0
20200607,SC,14286.0,223573.0,7347.0,2020-06-07T13:30:00Z,06/07 09:30,546.0,2020-06-07T13:30:00Z,237859,237859,5115,0
20200608,SC,14800.0,229861.0,7347.0,2020-06-08T15:45:00Z,06/08 11:45,557.0,2020-06-08T15:45:00Z,244661,244661,6802,0
20200609,SC,15228.0,232754.0,7928.0,2020-06-09T16:20:00Z,06/09 12:20,568.0,2020-06-09T16:20:00Z,247982,247982,3321,0
20200610,SC,15759.0,236773.0,7928.0,2020-06-10T16:15:00Z,06/10 12:15,575.0,2020-06-10T16:15:00Z,252532,252532,4550,0
20200611,SC,16441.0,213616.0,7928.0,2020-06-11T16:00:00Z,06/11 12:00,588.0,2020-06-11T16:00:00Z,230057,230057,-22475,0
20200612,SC,17170.0,218889.0,8682.0,2020-06-12T16:00:00Z,06/12 12:00,593.0,2020-06-12T16:00:00Z,236059,236059,6002,0
20200613,SC,17955.0,223951.0,8682.0,2020-06-13T15:00:00Z,06/13 11:00,599.0,2020-06-13T15:00:00Z,241906,241906,5847,0
20200614,SC,18795.0,229541.0,8682.0,2020-06-14T15:00:00Z,06/14 11:00,600.0,2020-06-14T15:00:00Z,248336,248336,6430,0
20200615,SC,19378.0,236179.0,8682.0,2020-06-15T16:00:00Z,06/15 12:00,602.0,2020-06-15T16:00:00Z,255557,255557,7221,0
20200616,SC,19990.0,247689.0,9734.0,2020-06-15T23:59:00Z,06/15 19:59,607.0,2020-06-15T23:59:00Z,267679,267679,12122,0
20200617,SC,20556.0,252198.0,9734.0,2020-06-16T23:59:00Z,06/16 19:59,617.0,2020-06-16T23:59:00Z,272754,272754,5075,0
20200618,SC,21548.0,258975.0,9734.0,2020-06-17T23:59:00Z,06/17 19:59,621.0,2020-06-17T23:59:00Z,280523,280523,7769,0
20200619,SC,22631.0,265669.0,10790.0,2020-06-19T16:00:00Z,06/19 12:00,639.0,2020-06-19T16:00:00Z,288300,288300,7777,0
20200620,SC,23786.0,272463.0,10790.0,2020-06-19T11:59:00Z,06/19 07:59,644.0,2020-06-19T11:59:00Z,296249,296249,7949,0
20200621,SC,24693.0,277974.0,10790.0,2020-06-20T11:59:00Z,06/20 07:59,653.0,2020-06-20T11:59:00Z,302667,302667,6418,0
20200622,SC,25701.0,278179.0,10790.0,2020-06-21T23:59:00Z,06/21 19:59,659.0,2020-06-21T23:59:00Z,303880,303880,1213,0
20200623,SC,26613.0,282638.0,12317.0,2020-06-22T23:59:00Z,06/22 19:59,673.0,2020-06-22T23:59:00Z,309251,309251,5371,0
20200624,SC,27897.0,290311.0,12317.0,2020-06-24T00:00:00Z,06/23 20:00,683.0,2020-06-24T00:00:00Z,318208,318208,8957,0
20200625,SC,29022.0,304336.0,12317.0,2020-06-24T23:59:00Z,06/24 19:59,693.0,2020-06-24T23:59:00Z,333358,333358,15150,0
20200626,SC,30335.0,304336.0,13456.0,2020-06-26T16:43:00Z,06/26 12:43,694.0,2020-06-26T16:43:00Z,334671,334671,1313,0
20200627,SC,31939.0,319225.0,13456.0,2020-06-26T23:59:00Z,06/26 19:59,711.0,2020-06-26T23:59:00Z,351164,351164,16493,0
20200628,SC,33320.0,326482.0,13456.0,2020-06-27T23:59:00Z,06/27 19:59,716.0,2020-06-27T23:59:00Z,359802,359802,8638,0
20200629,SC,34644.0,334661.0,13456.0,2020-06-28T23:59:00Z,06/28 19:59,720.0,2020-06-28T23:59:00Z,369305,369305,9503,0
20200630,SC,36399.0,344173.0,15471.0,2020-06-29T23:59:00Z,06/29 19:59,739.0,2020-06-29T23:59:00Z,380572,380572,11267,0
20200307,SD,0.0,5.0,,,,,,5,5,0,0
20200308,SD,0.0,5.0,,,,,,5,5,0,0
20200309,SD,0.0,5.0,,,,,,5,5,0,0
20200310,SD,0.0,11.0,,,,,,11,11,6,0
20200311,SD,5.0,13.0,,,,,,20,18,7,2
20200312,SD,8.0,27.0,,2020-03-11T00:00:00Z,03/10 20:00,,2020-03-11T00:00:00Z,46,35,17,11
20200313,SD,9.0,73.0,,2020-03-13T00:00:00Z,03/12 20:00,,2020-03-13T00:00:00Z,93,82,47,11
20200314,SD,9.0,182.0,,2020-03-14T00:00:00Z,03/13 20:00,,2020-03-14T00:00:00Z,194,191,109,3
20200315,SD,9.0,327.0,,2020-03-15T00:00:00Z,03/14 20:00,,2020-03-15T00:00:00Z,342,336,145,6
20200316,SD,10.0,494.0,,2020-03-16T15:40:00Z,03/16 11:40,,2020-03-16T15:40:00Z,504,504,168,0
20200317,SD,11.0,551.0,,2020-03-17T00:00:00Z,03/16 20:00,,2020-03-17T00:00:00Z,597,562,58,35
20200318,SD,11.0,551.0,,2020-03-18T00:00:00Z,03/17 20:00,1.0,2020-03-18T00:00:00Z,912,562,0,350
20200319,SD,11.0,551.0,,2020-03-19T00:00:00Z,03/18 20:00,1.0,2020-03-19T00:00:00Z,947,562,0,385
20200320,SD,14.0,663.0,,2020-03-20T00:00:00Z,03/19 20:00,1.0,2020-03-20T00:00:00Z,947,677,115,270
20200321,SD,14.0,691.0,,2020-03-21T13:00:00Z,03/21 09:00,1.0,2020-03-21T13:00:00Z,973,705,28,268
20200322,SD,21.0,740.0,,2020-03-22T12:30:00Z,03/22 08:30,1.0,2020-03-22T12:30:00Z,1038,761,56,277
20200323,SD,28.0,762.0,,2020-03-23T10:00:00Z,03/23 06:00,1.0,2020-03-23T10:00:00Z,1055,790,29,265
20200324,SD,30.0,790.0,,2020-03-24T12:30:00Z,03/24 08:30,1.0,2020-03-24T12:30:00Z,1088,820,30,268
20200325,SD,41.0,819.0,,2020-03-25T13:00:00Z,03/25 09:00,1.0,2020-03-25T13:00:00Z,1128,860,40,268
20200326,SD,46.0,1973.0,16.0,2020-03-25T13:00:00Z,03/25 09:00,1.0,2020-03-25T13:00:00Z,2144,2019,1159,125
20200327,SD,58.0,2387.0,21.0,2020-03-27T12:30:00Z,03/27 08:30,1.0,2020-03-27T12:30:00Z,2465,2445,426,20
20200328,SD,68.0,2592.0,26.0,2020-03-28T12:30:00Z,03/28 08:30,1.0,2020-03-28T12:30:00Z,2660,2660,215,0
20200329,SD,90.0,3127.0,29.0,2020-03-29T12:30:00Z,03/29 08:30,1.0,2020-03-29T12:30:00Z,3218,3217,557,1
20200330,SD,101.0,3478.0,34.0,2020-03-30T12:30:00Z,03/30 08:30,1.0,2020-03-30T12:30:00Z,3579,3579,362,0
20200331,SD,108.0,3609.0,44.0,2020-03-31T12:30:00Z,03/31 08:30,1.0,2020-03-31T12:30:00Z,3717,3717,138,0
20200401,SD,129.0,3903.0,51.0,2020-04-01T12:30:00Z,04/01 08:30,2.0,2020-04-01T12:30:00Z,4032,4032,315,0
20200402,SD,165.0,4217.0,57.0,2020-04-01T18:00:00Z,04/01 14:00,2.0,2020-04-01T18:00:00Z,4382,4382,350,0
20200403,SD,187.0,4593.0,69.0,2020-04-03T13:21:00Z,04/03 09:21,2.0,2020-04-03T13:21:00Z,4783,4780,398,3
20200404,SD,212.0,5012.0,76.0,2020-04-03T18:00:00Z,04/03 14:00,2.0,2020-04-03T18:00:00Z,5225,5224,444,1
20200405,SD,240.0,5353.0,84.0,2020-04-04T18:00:00Z,04/04 14:00,2.0,2020-04-04T18:00:00Z,5593,5593,369,0
20200406,SD,288.0,5732.0,91.0,2020-04-06T12:30:00Z,04/06 08:30,4.0,2020-04-06T12:30:00Z,6020,6020,427,0
20200407,SD,320.0,5948.0,98.0,2020-04-06T18:00:00Z,04/06 14:00,6.0,2020-04-06T18:00:00Z,6270,6268,248,2
20200408,SD,393.0,6355.0,146.0,2020-04-08T12:30:00Z,04/08 08:30,6.0,2020-04-08T12:30:00Z,6748,6748,480,0
20200409,SD,447.0,6700.0,161.0,2020-04-08T18:00:00Z,04/08 14:00,6.0,2020-04-08T18:00:00Z,7147,7147,399,0
20200410,SD,536.0,7111.0,177.0,2020-04-09T18:00:00Z,04/09 14:00,6.0,2020-04-09T18:00:00Z,7647,7647,500,0
